id,text,created_at,author_id,user_location,tweet_geo,tweet_country,place_type,is_retweet
1871997817763623304,"RT @BaltimoreBanner: “I am 70 years old and homeless. This is an ordeal I wouldn’t wish on anyone.” 

After losing her home, Baltimore woma…",2024-12-25T19:13:54.000Z,606196086,"Washington, DC",,,,True
1871971868791771212,Christmas morning and my mama #PattyMorin out there feeding the homeless in Baltimore city. (She did the same thing Thanksgiving) https://t.co/ZvGOql68NL,2024-12-25T17:30:47.000Z,1859309655417090048,"Maryland, USA",,,,False
1871970138007974251,RT @SmokeThatParm: @fannyfallacy @OwenBenjamin I’m pretty sure I stumbled on to it one night strolling the rough streets of Baltimore. Back…,2024-12-25T17:23:55.000Z,20437074,London and Mars FOLLOWBACK,,,,True
1871968773458272321,"RT @BaltimoreBanner: “I am 70 years old and homeless. This is an ordeal I wouldn’t wish on anyone.” 

After losing her home, Baltimore woma…",2024-12-25T17:18:29.000Z,3433150552,"Baltimore, MD",,,,True
1871964158851252381,"“I am 70 years old and homeless. This is an ordeal I wouldn’t wish on anyone.” 

After losing her home, Baltimore woman joins federal lawsuit challenging tax sale https://t.co/JkZhd2LlmC",2024-12-25T17:00:09.000Z,1437478379511500801,"Baltimore, MD",,,,False
1871935233127305322,"Happy Holidays from The Baltimore Station! We’re grateful for the support of our community, partners, and volunteers who help us provide hope and healing for homeless veterans. Wishing you a joyful and peaceful holiday season! #HappyHolidays #Gratitude #VeteransSupport https://t.co/TawqOms3qN",2024-12-25T15:05:13.000Z,710480271720587265,"Baltimore, MD",,,,False
1871930012149977411,"@fannyfallacy @OwenBenjamin I’m pretty sure I stumbled on to it one night strolling the rough streets of Baltimore. Back when I was too young to know better. Not sure anyone gets to leave planet Nigtar normally but a kind hearted schizo homeless alien named Willy brought me back to earth. 0 out of 10, would",2024-12-25T14:44:28.000Z,1518703452834213888,Your local gloryhole ,,,,False
1871879377069146169,"@hellondascale7 Baltimore just be weird lmfao 

Yo stole a wing from a homeless person . I hope he ain’t eat that .",2024-12-25T11:23:15.000Z,1847065765306159104,"Florida, USA",,,,False
1871661944614342859,RT @NatlHCHCouncil: Registration is OPEN for the 2025 National Health Care for the Homeless Conference &amp; Policy Symposium! Join us May 12-1…,2024-12-24T20:59:16.000Z,278032915,Washington DC,,,,True
1871659077534888437,"Santa Claus came early to this Baltimore pizza shop and dropped off a Christmas present that will not only save a business but help feed the homeless too

https://t.co/hfTHruKqlb",2024-12-24T20:47:52.000Z,1625917392629952513,"Florida, Northern California",,,,False
1871613960723832954,@RitchieTorres You are SPOT ON.  Fare evasion is endemic in Baltimore.  We don't have the same issue of violent homeless tho.  Ours r too stoned,2024-12-24T17:48:35.000Z,1871350342971219968,"Baltimore, MD",,,,False
1871601986791174277,@marcuslemonis You buy 100 pies from the guy in Baltimore and give to homeless,2024-12-24T17:01:00.000Z,2506491593,West Palm Beach,,,,False
1871586720761684187,"""We could have built more."" School districts are finding huge demand for affordable housing for their teachers. From Baltimore to Silicon Valley, discover how these housing efforts are taking shape: https://t.co/55L6n7xyvz https://t.co/8aHwRotB11",2024-12-24T16:00:21.000Z,115143864,"Montclair, NJ",,,,False
1871569397820862840,"@LJS527 @JSweetLI I have slept on the subway.

Mostly in Baltimore when I worked night shift at Hopkins.

Sleeping on the subway ≠ homeless.",2024-12-24T14:51:31.000Z,911236934,United States,,,,False
1871549416462795199,@ZeroBlog30 I live in Baltimore and fellow veteran Will is a blessing since the first day he opened he had a pay it forward for homeless and also closes his business to serve meals to the less fortunate  God is good and karma is real,2024-12-24T13:32:07.000Z,1849809757877518336,,,,,False
1871338135176855991,@BaltCoExec Thank you for continuing to destroy Baltimore County on your way out…via lax crime policies and additional “affordable housing” projects. The Loch Raven Overlook disaster should be the final nail in the coffin for northeast Towson after years of decline.,2024-12-23T23:32:33.000Z,818851053965869060,,,,,False
1871310441613603183,"@ClownWorld_ Send the homeless to Baltimore.
Plenty of vacant houses 🏘️",2024-12-23T21:42:31.000Z,1808477664187150336,Cripple Creek ,,,,False
1871268090161328519,"On Sunday, thanks to Weruva, we got to play Santa for 22 wonderful caretakers who feed over 1,000 homeless cats (like Dobby here) on a regular basis. We're so grateful to work with a company like Weruva that cares about the Dobbys of the world! 😻 #MerryChristmas  #HappyHolidays https://t.co/4mzmvGNVBA",2024-12-23T18:54:13.000Z,1242085770,"Baltimore, MD","Baltimore, MD",United States,city,False
1871179265687068762,"Secretary Day joined @BaltCoGov County Executive Johnny Olszewski, and leaders from Osprey, Pax Edwards and the Community Assistance Network to announce a a new housing development that will provide affordable housing units for residents in Baltimore County. https://t.co/lkDBFR9VeE",2024-12-23T13:01:16.000Z,30267826,"New Carrollton, MD",,,,False
1871155950285132204,RT @erik_powery: Baltimore Homeless Community Mr. Gary Jarry https://t.co/svBGm1RHYn via @YouTube,2024-12-23T11:28:37.000Z,1866223368,"Bihar, India ",,,,True
1871038180884979993,"From “Covid-related Funds”?? How about RETURN “OUR” MONEY!

Baltimore County Invests $8M for Affordable Housing on Former Towson Days Inn Site 
Source: https://t.co/bEgQg6VazL https://t.co/PvHhwlbW4D",2024-12-23T03:40:39.000Z,1673412681829871616,,,,,False
1871000789340344403,"Today we were able to give toys to over 100 families, one homeless shelter and a non profit organization in Baltimore City.

Thank you again to Rosedale Baptist Church and the Baltimore Youth Coalition team! 

https://t.co/JJvYszuP4Y

#community #HolidayJoy https://t.co/1NT59PTM96",2024-12-23T01:12:04.000Z,1455288438903746560,"Rosedale, MD",,,,False
1870952366738120795,"@WallStreetApes There is a massive money scheme in Baltimore, Maryland—“New affordable apartment/housing complexes.”

BALTIMORE CITY leaders celebrated the grand opening of the revitalized Uplands Neighborhood, which was once a 979-unit distressed public housing complex in Southwest Baltimore. https://t.co/ihZPf9y7ZX",2024-12-22T21:59:39.000Z,821472454480723971,,,,,False
1870839471924826163,@AnnieForTruth People in NC are living in TENTS. Thousands of Homeless Families and Vets throughout the US and have starving children in the United States...and this...and some shake their heads in wonder that young man from Baltimore did what he did on a street in NYC a couple weeks ago...,2024-12-22T14:31:03.000Z,1732820026380402688,,,,,False
1870839343553917118,@ChefGruel People in NC are living in TENTS. Thousands of Homeless Families and Vets throughout the US and have starving children in the United States...and this...and some shake their heads in wonder that young man from Baltimore did what he did on a street in NYC a couple weeks ago...,2024-12-22T14:30:32.000Z,1732820026380402688,,,,,False
1870709885975011785,"RT @KevinLindamood: December 21, 2024 - the first day of winter and the longest night of the year. The annual commemoration of National Hom…",2024-12-22T05:56:07.000Z,15999884,Baltimore ,,,,True
1870680937853604007,RT @wjz: Maryland announces $50.8 million plan to address vacant buildings in Baltimore City. https://t.co/6WVd0REEUh,2024-12-22T04:01:05.000Z,1014531926,,,,,True
1870680713168568558,Maryland announces $50.8 million plan to address vacant buildings in Baltimore City. https://t.co/6WVd0REEUh,2024-12-22T04:00:12.000Z,24920395,Baltimore,,,,False
1870645459603300719,"RT @KevinLindamood: December 21, 2024 - the first day of winter and the longest night of the year. The annual commemoration of National Hom…",2024-12-22T01:40:07.000Z,302917568,"Piscataway, Nanticoke+ land",,,,True
1870644910686417142,"RT @KevinLindamood: December 21, 2024 - the first day of winter and the longest night of the year. The annual commemoration of National Hom…",2024-12-22T01:37:56.000Z,68484786,Senior Editor/Baltimore magazine,,,,True
1870643343929250080,"On every December 21st, the longest night of the year, we honor the lives of unhoused people who died that year.  Honored to be with @HONBaltimore and @hchomeless, along with many other Baltimore friends, as we pay our respects to lives lost all too soon. #HousingIsHealthcare https://t.co/ZbEBNCgLAE",2024-12-22T01:31:42.000Z,1036732879336886273,"Maryland, USA",,,,False
1870633107646210326,"RT @BaltCoExec: We're all in to change—and improve—the housing paradigm in Baltimore County.

Loch Raven Overlook, replacing the Days Inn,…",2024-12-22T00:51:02.000Z,30800702,"Baltimore, MD",,,,True
1870596953320325226,"December 21, 2024 - the first day of winter and the longest night of the year. The annual commemoration of National Homeless Persons’ Memorial Day kicks off in Baltimore. https://t.co/BfBHVC4UOJ",2024-12-21T22:27:22.000Z,290135058,Baltimore,,,,False
1870567402460881132,"Olszewski, Baltimore County commit $8M to convert Days Inn into affordable housing https://t.co/G1KFGW6se3",2024-12-21T20:29:56.000Z,22508129,,,,,False
1870539231996649542,Baltimore County is allocating $8 million to help buy a troubled Days Inn at Joppa Road and Loch Raven Boulevard that will be converted into affordable housing units. https://t.co/WaYQiqTKT1,2024-12-21T18:38:00.000Z,8861752,"Baltimore, Maryland",,,,False
1870537973919281547,"Olszewski, Baltimore County commit $8M to convert Days Inn into affordable housing https://t.co/zpJpXIFYRg",2024-12-21T18:33:00.000Z,15735683,"Baltimore, Maryland",,,,False
1870469333849170271,"Baltimore church and shelter celebrate holiday season after fire, rebuilding efforts offer hope for families. https://t.co/qMomCcHMmV",2024-12-21T14:00:15.000Z,24920395,Baltimore,,,,False
1870337238493741187,"🫱🏾‍🫲🏻 Welcome Back Home Project

🇺🇸Same America 
🏴‍☠️ Different Times 
⚖️ Let’s Change That #DOJ

💻 https://t.co/BSWKGYmj6Z

🫱🏻‍🫲🏿 🫱🏻‍🫲🏼🤝🏻🇺🇸🫱🏾‍🫲🏻🫱🏿‍🫲🏻🇺🇸🫱🏿‍🫲🏾🫱🏿‍🫲🏽🇺🇸🎓
#wbhp #Homeless #JacksonvilleFL #Equality #Maryland #Pardons #Baltimore #Democrats #Republicans #Repair🇺🇸 #Christmas #Sagittarius https://t.co/0QfjOg36c1",2024-12-21T05:15:21.000Z,1551260497521135624,United States,,,,False
1870325381343134187,"Decent bus drivers don’t be late for two hours, don’t drive roughly always. Homeless people don’t ride the bus and don’t bother other passengers. Decent people don’t live by emotions. Decent people go to school normally, don’t do drugs, don’t steal ATMs.

#baltimore #philadelphia",2024-12-21T04:28:14.000Z,1816592571822399488,大阪,,,,False
1870184060254924976,"Gov. Moore announced $50.8M in awards through Baltimore Vacants Reinvestment Initiative to revitalize Baltimore’s neighborhoods by reducing vacant buildings.  https://t.co/o0Rwt9RcpV

#SafeguardProperties #BaltimoreVacantsReinvestmentInitiative #OneCommunity #VacantBuilding https://t.co/5ecBq4I7nE",2024-12-20T19:06:40.000Z,57073619,"Cleveland, OH",,,,False
1870146571955839249,"RT @WEAA889: ""We're all in to change—and improve—the housing paradigm in Baltimore County.

Loch Raven Overlook, replacing the Days Inn, wi…",2024-12-20T16:37:43.000Z,572746472,,,,,True
1870143512399778140,"""We're all in to change—and improve—the housing paradigm in Baltimore County.

Loch Raven Overlook, replacing the Days Inn, will provide 122 much-needed, high quality and affordable units to working families.""- Baltimore County Executive
https://t.co/tlDy0QJplP",2024-12-20T16:25:33.000Z,45488011,"Maryland, USA",,,,False
1870112259801833873,"RT @wjz: New affordable housing will replace an old, trouble-some hotel near where a mass shooting and crash happened on Tuesday, Dec. 17,…",2024-12-20T14:21:22.000Z,110320282,your cerebrum,,,,True
1870100341028479415,Loch Raven motel being cleared for affordable housing in Baltimore County https://t.co/59c0uMdJJ6,2024-12-20T13:34:00.000Z,1437478379511500801,"Baltimore, MD",,,,False
1870075906204610893,"RT @wjz: The $53 million development includes 150 brand-new modern, affordable, and workforce rental homes. https://t.co/0aghxIpJy9",2024-12-20T11:56:55.000Z,572746472,,,,,True
1870046488132231347,"The $53 million development includes 150 brand-new modern, affordable, and workforce rental homes. https://t.co/0aghxIpJy9",2024-12-20T10:00:01.000Z,24920395,Baltimore,,,,False
1870003816218992998,"RT @wjz: New affordable housing will replace an old, trouble-some hotel near where a mass shooting and crash happened on Tuesday, Dec. 17,…",2024-12-20T07:10:27.000Z,65086038,"Baltimore, MD",,,,True
1870003349480726763,"RT @wjz: New affordable housing will replace an old, trouble-some hotel near where a mass shooting and crash happened on Tuesday, Dec. 17,…",2024-12-20T07:08:36.000Z,57449936,"Baltimore, MD",,,,True
1869981577045815574,RT @wjz: Maryland Gov. Wes Moore announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in Ba…,2024-12-20T05:42:05.000Z,1582426485683519488,,,,,True
1869958510110191866,"RT @wjz: New affordable housing will replace an old, trouble-some hotel near where a mass shooting and crash happened on Tuesday, Dec. 17,…",2024-12-20T04:10:25.000Z,189223179,DMV,,,,True
1869955913307525544,"New affordable housing will replace an old, trouble-some hotel near where a mass shooting and crash happened on Tuesday, Dec. 17, that left nine injured and one killed in Towson, Baltimore County officials announced. https://t.co/vuiaGBxpkP",2024-12-20T04:00:06.000Z,24920395,Baltimore,,,,False
1869946923429355733,"RT @BaltCoExec: We're all in to change—and improve—the housing paradigm in Baltimore County.

Loch Raven Overlook, replacing the Days Inn,…",2024-12-20T03:24:23.000Z,302083519,"Baltimore, MD",,,,True
1869938047157973254,"RT @Dylan_Segelbaum: Gordon Staron sentenced in killings of deaf cellmate at Baltimore jail, homeless man, @justin_fenton reports: https://…",2024-12-20T02:49:06.000Z,2974857543,Baltimore,,,,True
1869937864928116960,"RT @wjz: Baltimore City leaders celebrated the grand opening of the revitalized Uplands Neighborhood, which was once a 979-unit distressed…",2024-12-20T02:48:23.000Z,572746472,,,,,True
1869935962119098454,"@LittleMammith Really works for most of modern politics. ""Would this person saying we should use Ukraine money on the homeless and rundown cities be mad if we were using it in Baltimore or St. Louis?"" Solves a lot of foreign policy posting",2024-12-20T02:40:49.000Z,910521779852120066,,,,,False
1869933259758391314,"Baltimore City leaders celebrated the grand opening of the revitalized Uplands Neighborhood, which was once a 979-unit distressed public housing complex in Southwest Baltimore. https://t.co/0aghxIpJy9",2024-12-20T02:30:05.000Z,24920395,Baltimore,,,,False
1869925300001198326,"Gordon Staron sentenced in killings of deaf cellmate at Baltimore jail, homeless man, @justin_fenton reports: https://t.co/CC2T0ywLa5 (via @BaltimoreBanner)",2024-12-20T01:58:27.000Z,40995736,"Baltimore, MD",,,,False
1869913592960864298,"RT @bmorefinances: @bmorefinances spent time with @bmoredhcd and
@WYPR881FM to discuss the City of Baltimore’s historic non-contiguous TIF…",2024-12-20T01:11:56.000Z,877922316746977282,"Baltimore, MD",,,,True
1869872337794842769,"Uplands II, the new multifamily complex off Edmondson Avenue, is Baltimore City’s latest answer to addressing the need for quality low-income housing. https://t.co/nSatjb627T",2024-12-19T22:28:00.000Z,22952419,"Annapolis, MD",,,,False
1869867488504148427,RT @mattgonter: He's from Abingdon- which is represented by Delegate Susan McComas. Wonder who she's going to blame for this loser killing…,2024-12-19T22:08:44.000Z,185814531,"Maryland, USA",,,,True
1869863180232794559,"RT @BaltCoExec: We're all in to change—and improve—the housing paradigm in Baltimore County.

Loch Raven Overlook, replacing the Days Inn,…",2024-12-19T21:51:37.000Z,385710022,"Baltimore, MD",,,,True
1869862272161489371,"Uplands II, the new multifamily complex off Edmondson Avenue, is Baltimore City’s latest answer to addressing the need for quality low-income housing. https://t.co/vgQBK0Y4PP",2024-12-19T21:48:00.000Z,8861752,"Baltimore, Maryland",,,,False
1869858497057173709,"Moore, Scott tout progress on affordable, vacant housing as Baltimore development opens https://t.co/BFk0MF2Cmw",2024-12-19T21:33:00.000Z,15735683,"Baltimore, Maryland",,,,False
1869858455626100759,"We're all in to change—and improve—the housing paradigm in Baltimore County.

Loch Raven Overlook, replacing the Days Inn, will provide 122 much-needed, high quality and affordable units to working families.

https://t.co/8m7H3rRUab https://t.co/Xgxt43M8Ip",2024-12-19T21:32:50.000Z,1079770754814787584,"Towson, MD",,,,False
1869842643439460476,"Staron sentenced in killings of deaf cellmate at Baltimore jail, homeless man https://t.co/c5RHUiMKqK",2024-12-19T20:30:00.000Z,1437478379511500801,"Baltimore, MD",,,,False
1869835100226982381,The man charged with the murder of his cellmate in a Baltimore jail and the murder of a 63-year-old homeless man was sentenced to life in prison on Thursday. https://t.co/0vp6k0CAzr,2024-12-19T20:00:02.000Z,20180101,"Baltimore, MD",,,,False
1869809203130581096,RT @mattgonter: He's from Abingdon- which is represented by Delegate Susan McComas. Wonder who she's going to blame for this loser killing…,2024-12-19T18:17:08.000Z,943703059129077761,"Baltimore, MD",,,,True
1869808256190914645,He's from Abingdon- which is represented by Delegate Susan McComas. Wonder who she's going to blame for this loser killing a homeless man in Baltimore- since she can't blame it on a fatherless Black man. https://t.co/N4RJVZCl7k https://t.co/OYPeP1MqNF,2024-12-19T18:13:22.000Z,212309661,"Baltimore, MD",,,,False
1869805054661931325,"@bmorefinances spent time with @bmoredhcd and
@WYPR881FM to discuss the City of Baltimore’s historic non-contiguous TIF district and bonds that will create affordable housing across Baltimore. For the full article click here: https://t.co/F2T6ynSSKN 
@MayorBMScott #bmorefinance https://t.co/2koc4LsHow",2024-12-19T18:00:38.000Z,1793724188252893184,100 Holliday Street,,,,False
1869789725139317074,"@1776Tron @historyinmemes Thats not a picture from baltimore dummy.

https://t.co/vxmZehfsbE",2024-12-19T16:59:44.000Z,1858561039383883778,,,,,False
1869783434157261250,RT @wjz: Maryland Gov. Wes Moore announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in Ba…,2024-12-19T16:34:44.000Z,2463601034,,,,,True
1869737478917370288,RT @wjz: Maryland Gov. Wes Moore announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in Ba…,2024-12-19T13:32:07.000Z,359690061,USA,,,,True
1869734769388568647,RT @wjz: Maryland Gov. Wes Moore announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in Ba…,2024-12-19T13:21:21.000Z,3054315610,"Baltimore, MD",,,,True
1869732477104955720,RT @wjz: Maryland Gov. Wes Moore announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in Ba…,2024-12-19T13:12:15.000Z,284289409,Myownland 👑,,,,True
1869717736215208360,RT @wjz: Maryland Gov. Wes Moore announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in Ba…,2024-12-19T12:13:40.000Z,177443012,.,,,,True
1869692444859895892,RT @wjz: Maryland Gov. Wes Moore announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in Ba…,2024-12-19T10:33:10.000Z,3367763061,Home 😊.,,,,True
1869682468468723756,RT @wjz: Maryland Gov. Wes Moore announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in Ba…,2024-12-19T09:53:32.000Z,25894917,"ÜT: 38.975121,-76.888847",,,,True
1869676898516939264,RT @wjz: Maryland Gov. Wes Moore announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in Ba…,2024-12-19T09:31:24.000Z,875002685476540418,"Maryland, USA",,,,True
1869654064415555761,RT @wjz: Maryland Gov. Wes Moore announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in Ba…,2024-12-19T08:00:40.000Z,1014531926,,,,,True
1869653943095112161,Maryland Gov. Wes Moore announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in Baltimore City through the Baltimore Vacants Reinvestment Initiative. https://t.co/wlGLDgqgeh,2024-12-19T08:00:11.000Z,24920395,Baltimore,,,,False
1869574126823944428,"Thanks to @BaltCoExec @JohnnyOJr destroying Baltimore County with high crime and “affordable housing” and @GovWesMoore destroying Maryland with a looming budget crisis and by mandating electric vehicle death traps, people are fleeing the state in droves. Well done! 👏 https://t.co/YMDzKApgmT",2024-12-19T02:43:01.000Z,1676780106000261122,"Baltimore, MD",,,,False
1869570899218673695,"Baltimore Mayor Brandon Scott says it has been a years-long effort to bring life into the 13,000 vacant properties in the city, and the nearly $51 million in state funding is a tremendous boost. 

 https://t.co/wlGLDgqgeh",2024-12-19T02:30:11.000Z,24920395,Baltimore,,,,False
1869499809675292705,"ON WJZ AT 5 PM: Baltimore City got a boost from state funding to help create affordable housing and revitalize vacant buildings.

@kaiceybaylor explains how the funding will be distributed. https://t.co/qAe8nNONXC",2024-12-18T21:47:42.000Z,24920395,Baltimore,,,,False
1869462707612651852,Registration is OPEN for the 2025 National Health Care for the Homeless Conference &amp; Policy Symposium! Join us May 12-15 in Baltimore to explore the theme Building Communities. Use code EB15 at checkout before 2/14/25 for 15% off! https://t.co/xT9Pokftgh #HCH2025 https://t.co/SOp9jZTLoU,2024-12-18T19:20:17.000Z,512215578,"Nashville, TN",,,,False
1869422859116057026,"@SenSanders bernie        we  have      exec  orders          we  are  fine   ..   ask  any  homeless  person     in  nyc  , baltimore , oakland , houston ,  la ,  sa  ,  sf  ,  chicago , detroit ,  phily ,  atlanta ,  dc  ,   buffalo  ,  milwaukee ,   seattle , cleveland ,  flint ,  gary ..",2024-12-18T16:41:56.000Z,3989720421,,,,,False
1869412828802675108,"A sincere thank you to clients, family, and the community for making this year's coat drive a huge success. 💕 Your generosity will help Giving Back, Linda's Legacy, deliver  over 20 truck loads of clothing to homeless shelters in Annapolis, Baltimore and DC on Christmas Eve.🎄 https://t.co/War5wSdVWJ",2024-12-18T16:02:05.000Z,1567599109028069381,"Severna Park, Maryland",,,,False
1869401842712457695,"@Shem_Infinite US citizens should sue her for “emotional damage” caused by her lies and we demand civil asset forfeiture of everything she and her family owns to make up for it. Okay. So I’m not a lawyer, but she should live the rest of her life poor and homeless on the streets in Baltimore or",2024-12-18T15:18:25.000Z,3409058411,,,,,False
1869394005961904166,@pzaslut Heading down to Baltimore to hand out staples bags to the homeless.,2024-12-18T14:47:17.000Z,340058324,,,,,False
1869317450665451835,RT @wjz: Maryland Gov. Wes Moore announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in Ba…,2024-12-18T09:43:05.000Z,40124063,"Baltimore, MD",,,,True
1869303848344682967,"🗞️WBHP #BreakingNEWS 📰 

🫱🏾‍🫲🏻 Welcome Back Home Project

⚖️ Let’s Change #Baltimore 🏠 

🫱🏻‍🫲🏿Need a Job? Follow @GS_Consulting1

🫱🏻‍🫲🏿 🫱🏻‍🫲🏼🤝🏻🇺🇸🫱🏾‍🫲🏻🫱🏿‍🫲🏻🇺🇸🫱🏿‍🫲🏾🫱🏿‍🫲🏽🇺🇸🎓🔑
#wbhp #Homeless #WesMoore #WWJD #Repair🇺🇸 #HomeSweetHome #Ravens #Democrats #SuperBowl #Christmas #WednesdayMotivation #X #hgsm https://t.co/sADXTguaqb",2024-12-18T08:49:02.000Z,1551260497521135624,United States,,,,False
1869216070457860440,Maryland Gov. Wes Moore announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in Baltimore City through the Baltimore Vacants Reinvestment Initiative. https://t.co/wlGLDgqgeh,2024-12-18T03:00:14.000Z,24920395,Baltimore,,,,False
1869172225620025775,"RT @98Rock: Drop off a gift at Everglaze Coatings before December 23rd to support local homeless shelters, crisis centers, and families rig…",2024-12-18T00:06:00.000Z,4251059776,Annapolis Maryland,,,,True
1869170848923594883,"RT @98Rock: Drop off a gift at Everglaze Coatings before December 23rd to support local homeless shelters, crisis centers, and families rig…",2024-12-18T00:00:32.000Z,892653967,"Baltimore, MD",,,,True
1869170794439299432,"Drop off a gift at Everglaze Coatings before December 23rd to support local homeless shelters, crisis centers, and families right here in the Baltimore area.

You're out shopping anyway—why not pick up an extra gift and make a difference https://t.co/h1ENL1HtNH",2024-12-18T00:00:19.000Z,19601536,Baltimore,,,,False
1869165378284528054,@wiIIwyd can’t even be nice to homeless people in baltimore because they’re all cranky greedy ass junkies,2024-12-17T23:38:48.000Z,1103761908996472832,Gravedigger Mountain,,,,False
1869143457018904713,"Pelosi also the progeny of a Baltimore politician SEEMS like they inherit the job &amp; know how to stay in control for decades!  
Why is  Pelosi reelected when San Francisco is overrun with crime &amp; homelessness? Do they play tricks to win an election? 
WHY did NEWSOM’S Recall fail? https://t.co/NCk9vvIX6G",2024-12-17T22:11:41.000Z,354361464,New York,,,,False
1869129151858549013,'There's no hope here' - Homeless family fights Baltimore Schools for st... https://t.co/tzRQA56lRm via @YouTube,2024-12-17T21:14:51.000Z,23222009,Maryland,,,,False
1869114121360396461,RT @chrispapst: UDPATE: Viewers have been reaching out to me offering help for Autumn. But Baltimore City Schools still will not approve he…,2024-12-17T20:15:07.000Z,103071188,US,,,,True
1869110658459161039,RT @chrispapst: UDPATE: Viewers have been reaching out to me offering help for Autumn. But Baltimore City Schools still will not approve he…,2024-12-17T20:01:22.000Z,27706099,Baltimore,,,,True
1869105189334220886,RT @chrispapst: UDPATE: Viewers have been reaching out to me offering help for Autumn. But Baltimore City Schools still will not approve he…,2024-12-17T19:39:38.000Z,1612858354769993728,Baltimore,,,,True
1869105038725148927,"UDPATE: Viewers have been reaching out to me offering help for Autumn. But Baltimore City Schools still will not approve her request for a transfer after a fire rendered her family homeless.

@FOXBaltimore @Project_Bmore 

https://t.co/SdU2YrDDkv",2024-12-17T19:39:02.000Z,151506204,"Baltimore, MD",,,,False
1869053014784491561,@MustangLife66 @GovWesMoore @md_sbe How much interest on the debt does the MD taxpayer pay every year instead of using this money to help the homeless in Baltimore City?,2024-12-17T16:12:18.000Z,1487083586113183744,,,,,False
1869051102555234383,@HendricksTee @hisbagdifferent Fuck Detroit nobody with any real firepower live there everybody homeless. Philly cool ig. DC got bitched by a bunch of white people. I already said Baltimore is valid. NY has strict as fuck gun laws basically Britain. Stl…Don’t make me laugh. Memphis is valid,2024-12-17T16:04:42.000Z,1467204715905634311,,,,,False
1869048778667507896,"'There's no hope here' - Homeless family fights Baltimore Schools for student transfer #Homelessness #Housing
https://t.co/4FJbayu84H",2024-12-17T15:55:28.000Z,871476507771883521,,,,,False
1869048416732651829,I had a friend who worked with homeless people in Baltimore. She'd go around getting them into motels that her org would rent for them when it was cold. The motel owners complained the guys would sit outside with the room doors open w/heat on. https://t.co/XzjjMathKm,2024-12-17T15:54:02.000Z,41825862,"St. Croix, USVI",,,,False
1869035254696325175,"RT @wjz: Grassroots Crisis Intervention Center expanded its emergency shelter to combat homelessness in Howard County, increasing capacity…",2024-12-17T15:01:44.000Z,187963645,"Baltimore, MD",,,,True
1869027273078100230,"Grassroots Crisis Intervention Center expanded its emergency shelter to combat homelessness in Howard County, increasing capacity by 40%. https://t.co/CHj5u3wc6r",2024-12-17T14:30:01.000Z,24920395,Baltimore,,,,False
1868998070710812980,@Pontifex Pope Francis: many of us in the Archdiocese of Baltimore are church homeless and joyless. We will not be celebrating Christmas in the church we chose and have supported. We need new leadership in the AOB now and we demand that you rescind the decree to close St. Ann Church and…,2024-12-17T12:33:59.000Z,29057321,,,,,False
1868855500433244633,'There's no hope here' - Homeless family fights Baltimore Schools for student transfer https://t.co/NfI8wBblzf,2024-12-17T03:07:27.000Z,1562304731258580993,,,,,False
1868849873895723080,"Five-year-old Autumn Kerins hasn’t been in school since early November. Instead, she’s been with her mom doing arts and crafts - trying to learn on her own, and heal. STORY: https://t.co/6uFEnwttxg https://t.co/DgvR4qLHOy",2024-12-17T02:45:06.000Z,27706099,Baltimore,,,,False
1868815678134010007,RT @Project_Bmore: A homeless family is pleading with Baltimore City Public Schools to help them after a fire recently destroyed their apar…,2024-12-17T00:29:13.000Z,1384467592006483968,International,,,,True
1868803465767796787,"RT @wjz: Grassroots Crisis Intervention Center expanded its emergency shelter to combat homelessness in Howard County, increasing capacity…",2024-12-16T23:40:41.000Z,3367763061,Home 😊.,,,,True
1868800825641844757,"Grassroots Crisis Intervention Center expanded its emergency shelter to combat homelessness in Howard County, increasing capacity by 40%. https://t.co/CHj5u3wc6r",2024-12-16T23:30:12.000Z,24920395,Baltimore,,,,False
1868786021128978876,RT @chrispapst: HEARTBREAKING: A homeless family is pleading with Baltimore City Public Schools to help them after a fire recently destroye…,2024-12-16T22:31:22.000Z,27706099,Baltimore,,,,True
1868785147375665404,"HEARTBREAKING: A homeless family is pleading with Baltimore City Public Schools to help them after a fire recently destroyed their apartment building.

The five-year-old hasn’t been in school in weeks. 

@FOXBaltimore @Project_Bmore 

https://t.co/SdU2YrDDkv",2024-12-16T22:27:54.000Z,151506204,"Baltimore, MD",,,,False
